origen,destino,precios,hora_salida,hora_llegada,lleno,plaza_H_disponible,enlace_duracion,duracion_horas,duracion_minutos,dia_de_la_semana,dia_numero,mes,enlace_horas,enlace_minutos,duracion_total
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Domingo,19,Enero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Domingo,19,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Lunes,20,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Lunes,20,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Lunes,20,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Lunes,20,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Lunes,20,Enero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Lunes,20,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Martes,21,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Martes,21,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Martes,21,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Martes,21,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Martes,21,Enero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Martes,21,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Miércoles,22,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Miércoles,22,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Miércoles,22,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Miércoles,22,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Miércoles,22,Enero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Miércoles,22,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Jueves,23,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Jueves,23,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Jueves,23,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Jueves,23,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Jueves,23,Enero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Jueves,23,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Viernes,24,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Viernes,24,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Viernes,24,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Viernes,24,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Viernes,24,Enero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Viernes,24,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Sábado,25,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Sábado,25,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Sábado,25,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Sábado,25,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:22 h,18:41 h,0.0,1.0,0,0,19,Sábado,25,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Sábado,25,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Domingo,26,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Domingo,26,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Domingo,26,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Domingo,26,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Domingo,26,Enero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Domingo,26,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Lunes,27,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Lunes,27,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Lunes,27,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Lunes,27,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Lunes,27,Enero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Lunes,27,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Martes,28,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Martes,28,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Martes,28,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Martes,28,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Martes,28,Enero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Martes,28,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Miércoles,29,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Miércoles,29,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Miércoles,29,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Miércoles,29,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Miércoles,29,Enero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Miércoles,29,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Jueves,30,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Jueves,30,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Jueves,30,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Jueves,30,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Jueves,30,Enero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Jueves,30,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Viernes,31,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Viernes,31,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Viernes,31,Enero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Viernes,31,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Viernes,31,Enero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Viernes,31,Enero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Sábado,01,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Sábado,01,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Sábado,01,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Sábado,01,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:22 h,18:41 h,0.0,1.0,0,0,19,Sábado,01,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Sábado,01,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Domingo,02,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Domingo,02,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Domingo,02,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Domingo,02,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Domingo,02,Febrero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Domingo,02,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Lunes,03,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Lunes,03,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Lunes,03,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Lunes,03,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Lunes,03,Febrero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Lunes,03,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Martes,04,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Martes,04,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Martes,04,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Martes,04,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Martes,04,Febrero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Martes,04,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Miércoles,05,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Miércoles,05,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Miércoles,05,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Miércoles,05,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Miércoles,05,Febrero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Miércoles,05,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Jueves,06,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Jueves,06,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Jueves,06,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Jueves,06,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Jueves,06,Febrero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Jueves,06,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Viernes,07,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Viernes,07,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Viernes,07,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Viernes,07,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Viernes,07,Febrero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Viernes,07,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Sábado,08,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Sábado,08,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Sábado,08,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Sábado,08,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:22 h,18:41 h,0.0,1.0,0,0,19,Sábado,08,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Sábado,08,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Domingo,09,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Domingo,09,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Domingo,09,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Domingo,09,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Domingo,09,Febrero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Domingo,09,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Lunes,10,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Lunes,10,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Lunes,10,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Lunes,10,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Lunes,10,Febrero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Lunes,10,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Martes,11,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Martes,11,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Martes,11,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Martes,11,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Martes,11,Febrero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Martes,11,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Miércoles,12,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Miércoles,12,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Miércoles,12,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Miércoles,12,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Miércoles,12,Febrero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Miércoles,12,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,4.15,08:50 h,09:09 h,0.0,0.0,0,0,19,Jueves,13,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,09:55 h,10:15 h,0.0,0.0,0,0,20,Jueves,13,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,14:50 h,15:09 h,0.0,1.0,0,0,19,Jueves,13,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,4.15,15:24 h,15:44 h,0.0,0.0,0,0,20,Jueves,13,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,5.25,18:16 h,18:34 h,0.0,1.0,0,0,18,Jueves,13,Febrero,0,0,0.3
Vitoria-Gasteiz,Arraia-Maeztu,4.15,19:00 h,19:20 h,0.0,0.0,0,0,20,Jueves,13,Febrero,0,0,0.3333333333333333
Vitoria-Gasteiz,Arraia-Maeztu,,08:50 h,09:09 h,1.0,0.0,0,0,19,Viernes,14,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Arraia-Maeztu,,14:50 h,15:09 h,1.0,0.0,0,0,19,Viernes,14,Febrero,0,0,0.31666666666666665
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,11.8,14:03 h,15:03 h,0.0,0.0, 31 minutos,1,0,Domingo,22,Diciembre,0,31,1.0
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,13.1,14:03 h,15:03 h,0.0,0.0, 31 minutos,1,0,Domingo,22,Diciembre,0,31,1.0
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,3.3,17:50 h,18:09 h,0.0,0.0,0,0,19,Domingo,22,Diciembre,0,0,0.31666666666666665
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,17.0,06:48 h,07:28 h,0.0,0.0, 11 minutos,0,40,Lunes,23,Diciembre,0,11,0.6666666666666666
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,5.0,07:40 h,08:26 h,0.0,0.0, 18 minutos,0,46,Lunes,23,Diciembre,0,18,0.7666666666666667
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,3.3,09:54 h,10:14 h,0.0,0.0,0,0,20,Lunes,23,Diciembre,0,0,0.3333333333333333
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,3.3,14:30 h,14:48 h,0.0,0.0,0,0,18,Lunes,23,Diciembre,0,0,0.3
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,3.3,17:50 h,18:09 h,0.0,0.0,0,0,19,Lunes,23,Diciembre,0,0,0.31666666666666665
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,17.0,06:48 h,07:28 h,0.0,0.0, 11 minutos,0,40,Martes,24,Diciembre,0,11,0.6666666666666666
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,5.0,07:40 h,08:26 h,0.0,0.0, 18 minutos,0,46,Martes,24,Diciembre,0,18,0.7666666666666667
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,3.3,09:54 h,10:14 h,0.0,0.0,0,0,20,Martes,24,Diciembre,0,0,0.3333333333333333
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,3.3,14:30 h,14:48 h,0.0,0.0,0,0,18,Martes,24,Diciembre,0,0,0.3
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,3.3,17:50 h,18:09 h,0.0,0.0,0,0,19,Martes,24,Diciembre,0,0,0.31666666666666665
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,3.3,09:54 h,10:14 h,0.0,0.0,0,0,20,Miércoles,25,Diciembre,0,0,0.3333333333333333
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,11.8,14:03 h,15:03 h,0.0,0.0, 31 minutos,1,0,Miércoles,25,Diciembre,0,31,1.0
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,3.3,17:50 h,18:09 h,0.0,0.0,0,0,19,Miércoles,25,Diciembre,0,0,0.31666666666666665
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,,06:48 h,07:28 h,1.0,0.0, 11 minutos,0,40,Jueves,26,Diciembre,0,11,0.6666666666666666
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,5.0,07:40 h,08:26 h,0.0,0.0, 18 minutos,0,46,Jueves,26,Diciembre,0,18,0.7666666666666667
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,3.3,09:54 h,10:14 h,0.0,0.0,0,0,20,Jueves,26,Diciembre,0,0,0.3333333333333333
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,3.3,14:30 h,14:48 h,0.0,0.0,0,0,18,Jueves,26,Diciembre,0,0,0.3
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,3.3,17:50 h,18:09 h,0.0,0.0,0,0,19,Jueves,26,Diciembre,0,0,0.31666666666666665
Vitoria-Gasteiz,Ribera Baja/Erribera Beitia,18.3,06:48 h,07:28 h,0.0,0.0, 11 minutos,0,40,Viernes,27,Diciembre,0,11,0.6666666666666666
